latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
32.29183,70.74024,305.72,0.44,0.38,2026-01-03,2053,N20,VIIRS,n,2.0NRT,283.37,1.05,N
30.16797,70.11892,323.59,0.44,0.39,2026-01-03,2053,N20,VIIRS,n,2.0NRT,280.45,1.55,N
30.16907,70.11071,301.02,0.44,0.39,2026-01-03,2053,N20,VIIRS,n,2.0NRT,275.98,0.45,N
30.1685,70.11494,298.57,0.44,0.39,2026-01-03,2053,N20,VIIRS,n,2.0NRT,277.71,1.55,N
26.09406,68.87825,304.75,0.45,0.39,2026-01-03,2053,N20,VIIRS,n,2.0NRT,285.91,0.98,N
27.85274,68.35133,310.04,0.5,0.41,2026-01-03,2055,N20,VIIRS,n,2.0NRT,283.69,1.56,N
28.42486,69.70056,302.13,0.44,0.39,2026-01-03,2055,N20,VIIRS,n,2.0NRT,282.74,0.72,N
27.85648,68.35194,305.38,0.5,0.41,2026-01-03,2055,N20,VIIRS,n,2.0NRT,283.2,1.12,N
27.85209,68.35641,301.75,0.5,0.41,2026-01-03,2055,N20,VIIRS,n,2.0NRT,283.5,0.89,N
24.44012,69.26942,350.99,0.42,0.46,2026-01-04,0807,N20,VIIRS,n,2.0NRT,306.12,9.91,D
24.82149,69.24271,333.13,0.42,0.45,2026-01-04,0807,N20,VIIRS,n,2.0NRT,299.48,1.53,D
24.88779,68.29153,341.67,0.48,0.48,2026-01-04,0807,N20,VIIRS,n,2.0NRT,299.06,9.34,D
25.15399,69.26305,341.79,0.41,0.45,2026-01-04,0807,N20,VIIRS,n,2.0NRT,302.51,3.2,D
24.86367,67.30938,340.1,0.55,0.51,2026-01-04,0807,N20,VIIRS,n,2.0NRT,297.57,5.23,D
25.13603,68.6162,332.07,0.45,0.47,2026-01-04,0807,N20,VIIRS,n,2.0NRT,296.92,2.73,D
25.27343,68.75629,337.4,0.44,0.46,2026-01-04,0807,N20,VIIRS,n,2.0NRT,298.29,3.6,D
25.56092,69.42912,341.42,0.4,0.44,2026-01-04,0807,N20,VIIRS,n,2.0NRT,298.52,3.16,D
25.57388,69.08163,338.58,0.42,0.45,2026-01-04,0807,N20,VIIRS,n,2.0NRT,296.54,3.61,D
25.52787,68.62476,342.4,0.44,0.46,2026-01-04,0807,N20,VIIRS,n,2.0NRT,295.65,8.18,D
25.5275,68.62199,332.66,0.44,0.46,2026-01-04,0807,N20,VIIRS,n,2.0NRT,294.6,4.94,D
25.58127,68.49525,336.56,0.45,0.47,2026-01-04,0807,N20,VIIRS,n,2.0NRT,294.5,3.91,D
25.67091,68.81847,329.53,0.43,0.46,2026-01-04,0807,N20,VIIRS,n,2.0NRT,295.15,16.85,D
25.67504,68.81748,336.94,0.43,0.46,2026-01-04,0807,N20,VIIRS,n,2.0NRT,305.98,16.85,D
25.67422,68.8133,329.34,0.43,0.46,2026-01-04,0807,N20,VIIRS,n,2.0NRT,295.61,11.21,D
25.67256,68.81895,339.21,0.43,0.46,2026-01-04,0807,N20,VIIRS,n,2.0NRT,296.88,19.16,D
25.67127,68.70472,342.02,0.43,0.46,2026-01-04,0807,N20,VIIRS,n,2.0NRT,299.16,5.37,D
25.90439,69.28405,340.69,0.4,0.44,2026-01-04,0807,N20,VIIRS,n,2.0NRT,302.27,3.53,D
25.86744,68.74706,331.87,0.43,0.46,2026-01-04,0807,N20,VIIRS,n,2.0NRT,295.02,3.07,D
25.95537,68.92158,342.59,0.42,0.45,2026-01-04,0807,N20,VIIRS,n,2.0NRT,301.61,9.05,D
25.90733,68.59213,339.45,0.44,0.46,2026-01-04,0807,N20,VIIRS,n,2.0NRT,297.61,8.13,D
25.92682,68.44727,343.37,0.45,0.47,2026-01-04,0807,N20,VIIRS,n,2.0NRT,295.49,5.06,D
25.92682,68.44793,338.35,0.44,0.46,2026-01-04,0807,N20,VIIRS,n,2.0NRT,295.52,4.81,D
26.19876,68.93593,334.34,0.41,0.45,2026-01-04,0807,N20,VIIRS,n,2.0NRT,294.64,5.5,D
26.24782,68.14659,340.46,0.46,0.47,2026-01-04,0807,N20,VIIRS,n,2.0NRT,295.59,5.29,D
26.35744,68.38432,328.58,0.44,0.46,2026-01-04,0807,N20,VIIRS,n,2.0NRT,294.11,2.57,D
28.55006,70.29568,330.39,0.48,0.4,2026-01-04,0809,N20,VIIRS,n,2.0NRT,294.1,16.06,D
26.60759,68.20998,338.61,0.45,0.47,2026-01-04,0809,N20,VIIRS,n,2.0NRT,295.41,7.22,D
26.60303,67.99779,337.03,0.46,0.47,2026-01-04,0809,N20,VIIRS,n,2.0NRT,293.81,3.95,D
26.83547,68.25213,348.44,0.44,0.46,2026-01-04,0809,N20,VIIRS,n,2.0NRT,294.99,6.75,D
26.89015,68.39581,339.29,0.43,0.46,2026-01-04,0809,N20,VIIRS,n,2.0NRT,295.67,7.57,D
26.81474,67.82892,328.45,0.47,0.47,2026-01-04,0809,N20,VIIRS,n,2.0NRT,292.76,3.15,D
26.90256,67.9967,333.04,0.45,0.47,2026-01-04,0809,N20,VIIRS,n,2.0NRT,293.45,3.35,D
26.96512,67.87312,325.79,0.46,0.47,2026-01-04,0809,N20,VIIRS,n,2.0NRT,292.64,3.6,D
26.9642,67.86859,332.82,0.46,0.47,2026-01-04,0809,N20,VIIRS,n,2.0NRT,293.28,3.6,D
27.55057,68.40817,334.69,0.42,0.45,2026-01-04,0809,N20,VIIRS,n,2.0NRT,292.27,6.93,D
27.54976,68.40404,334.66,0.42,0.45,2026-01-04,0809,N20,VIIRS,n,2.0NRT,297.38,8.69,D
27.78022,69.30106,330.49,0.55,0.43,2026-01-04,0809,N20,VIIRS,n,2.0NRT,293.62,3.85,D
27.65245,68.34745,332.63,0.42,0.45,2026-01-04,0809,N20,VIIRS,n,2.0NRT,293.11,1.85,D
28.02658,69.35779,330.12,0.55,0.42,2026-01-04,0809,N20,VIIRS,n,2.0NRT,293.04,10.42,D
28.27772,69.98451,330.16,0.5,0.41,2026-01-04,0809,N20,VIIRS,n,2.0NRT,294.4,8.48,D
28.43487,69.94143,331.39,0.5,0.41,2026-01-04,0809,N20,VIIRS,n,2.0NRT,296.58,8.87,D
28.48491,70.189,332.18,0.49,0.4,2026-01-04,0809,N20,VIIRS,n,2.0NRT,297.62,15.54,D
28.51229,70.17229,331.7,0.49,0.4,2026-01-04,0809,N20,VIIRS,n,2.0NRT,294.14,4.87,D
28.48207,69.98791,342.75,0.5,0.41,2026-01-04,0809,N20,VIIRS,n,2.0NRT,296.83,9.4,D
28.53949,70.21696,332.57,0.49,0.4,2026-01-04,0809,N20,VIIRS,n,2.0NRT,296.76,3.67,D
28.66218,70.49631,329.85,0.47,0.4,2026-01-04,0809,N20,VIIRS,n,2.0NRT,295.18,2.72,D
28.7575,70.98485,331.94,0.45,0.39,2026-01-04,0809,N20,VIIRS,n,2.0NRT,294.49,3.46,D
28.7508,70.78221,336.54,0.46,0.39,2026-01-04,0809,N20,VIIRS,n,2.0NRT,296.93,10.69,D
28.79664,70.73534,337.74,0.46,0.39,2026-01-04,0809,N20,VIIRS,n,2.0NRT,295.56,4.72,D
28.80019,70.73453,346.56,0.46,0.39,2026-01-04,0809,N20,VIIRS,n,2.0NRT,298.64,10.75,D
28.90444,70.80787,339.95,0.45,0.39,2026-01-04,0809,N20,VIIRS,n,2.0NRT,295.18,3.82,D
28.91612,70.62728,329.47,0.46,0.39,2026-01-04,0809,N20,VIIRS,n,2.0NRT,292.9,2.88,D
29.14345,71.80273,333.22,0.42,0.37,2026-01-04,0809,N20,VIIRS,n,2.0NRT,292.94,3.38,D
29.14378,70.57257,332.24,0.46,0.39,2026-01-04,0809,N20,VIIRS,n,2.0NRT,293.85,4.11,D
29.19824,70.5134,348.17,0.46,0.39,2026-01-04,0809,N20,VIIRS,n,2.0NRT,295.95,15.71,D
29.2018,70.51257,347.8,0.46,0.39,2026-01-04,0809,N20,VIIRS,n,2.0NRT,295.41,15.71,D
29.53141,70.8227,333.91,0.45,0.39,2026-01-04,0809,N20,VIIRS,n,2.0NRT,294.2,3.44,D
29.73091,71.94277,325.9,0.41,0.37,2026-01-04,0809,N20,VIIRS,n,2.0NRT,292.17,1.27,D
29.62814,70.8956,328.66,0.44,0.38,2026-01-04,0809,N20,VIIRS,n,2.0NRT,292.3,2.83,D
29.18819,68.45129,355.87,0.39,0.44,2026-01-04,0809,N20,VIIRS,n,2.0NRT,297.1,8.11,D
29.63427,70.78618,328.65,0.45,0.39,2026-01-04,0809,N20,VIIRS,n,2.0NRT,296.15,2.54,D
29.95881,72.62326,332.01,0.39,0.36,2026-01-04,0809,N20,VIIRS,n,2.0NRT,291.45,4.54,D
29.7351,70.98353,327.63,0.44,0.38,2026-01-04,0809,N20,VIIRS,n,2.0NRT,292.46,2.21,D
29.73068,70.83544,329.59,0.44,0.39,2026-01-04,0809,N20,VIIRS,n,2.0NRT,292.79,2.83,D
29.83326,71.02224,329.45,0.43,0.38,2026-01-04,0809,N20,VIIRS,n,2.0NRT,291.98,2.6,D
29.87394,70.96664,339.37,0.44,0.38,2026-01-04,0809,N20,VIIRS,n,2.0NRT,293.88,6.4,D
29.98017,70.90665,337.4,0.44,0.38,2026-01-04,0809,N20,VIIRS,n,2.0NRT,292.46,5.63,D
30.25062,72.09789,338.53,0.4,0.37,2026-01-04,0809,N20,VIIRS,n,2.0NRT,289.91,7.44,D
30.35397,72.02048,342.13,0.4,0.37,2026-01-04,0809,N20,VIIRS,n,2.0NRT,290.42,4.21,D
30.20573,70.94532,329.57,0.43,0.38,2026-01-04,0809,N20,VIIRS,n,2.0NRT,291.91,2.08,D
30.18782,70.8429,327.44,0.44,0.38,2026-01-04,0809,N20,VIIRS,n,2.0NRT,288.98,3.82,D
30.18703,70.83842,326.6,0.44,0.38,2026-01-04,0809,N20,VIIRS,n,2.0NRT,291.74,5.06,D
30.26063,70.84048,326.47,0.44,0.38,2026-01-04,0809,N20,VIIRS,n,2.0NRT,289.74,2.26,D
30.37866,71.03137,334.3,0.43,0.38,2026-01-04,0809,N20,VIIRS,n,2.0NRT,293.66,12.16,D
32.03268,73.00291,326,0.38,0.36,2026-01-04,0809,N20,VIIRS,n,2.0NRT,287.62,1.76,D
32.93475,73.86732,328.2,0.39,0.36,2026-01-04,0809,N20,VIIRS,n,2.0NRT,287.81,1.82,D
33.17405,73.39323,326.56,0.38,0.36,2026-01-04,0809,N20,VIIRS,n,2.0NRT,285.9,1.3,D
33.62653,71.56297,327.72,0.39,0.36,2026-01-04,0809,N20,VIIRS,n,2.0NRT,289.65,2.05,D
33.5518,70.84686,344.45,0.41,0.37,2026-01-04,0809,N20,VIIRS,n,2.0NRT,285.37,13.35,D
33.65104,70.17374,337.94,0.42,0.38,2026-01-04,0809,N20,VIIRS,n,2.0NRT,290.69,4.86,D
34.30833,73.27257,329.17,0.39,0.36,2026-01-04,0809,N20,VIIRS,n,2.0NRT,287.19,3.56,D
31.29428,70.05552,299.77,0.54,0.51,2026-01-04,2033,N20,VIIRS,n,2.0NRT,273.98,1.82,N
25.05196,67.4911,300.21,0.33,0.55,2026-01-04,2036,N20,VIIRS,n,2.0NRT,285.77,0.57,N
24.99438,66.92905,304.71,0.36,0.57,2026-01-04,2036,N20,VIIRS,n,2.0NRT,285.12,0.5,N
24.98753,66.94637,311.47,0.36,0.57,2026-01-04,2036,N20,VIIRS,n,2.0NRT,286.16,0.75,N
24.99488,66.92878,300.53,0.36,0.57,2026-01-04,2036,N20,VIIRS,n,2.0NRT,284.46,0.3,N
24.98791,66.94607,312.57,0.36,0.57,2026-01-04,2036,N20,VIIRS,n,2.0NRT,286.39,0.73,N
25.15741,67.70024,296.89,0.32,0.55,2026-01-04,2036,N20,VIIRS,n,2.0NRT,284.95,0.57,N
26.09439,68.87637,296.18,0.55,0.51,2026-01-04,2036,N20,VIIRS,n,2.0NRT,285.35,0.67,N
25.3916,68.58051,300.61,0.57,0.52,2026-01-04,2036,N20,VIIRS,n,2.0NRT,282,0.7,N
25.05493,67.49289,300.89,0.33,0.55,2026-01-04,2036,N20,VIIRS,n,2.0NRT,287.95,0.93,N
25.42397,69.22042,367,0.4,0.6,2026-01-05,0750,N20,VIIRS,h,2.0NRT,299.86,21.02,D
25.64335,68.9737,367,0.41,0.61,2026-01-05,0750,N20,VIIRS,h,2.0NRT,300.22,20.46,D
25.6439,68.90173,367,0.41,0.61,2026-01-05,0750,N20,VIIRS,h,2.0NRT,294.08,7.71,D
25.61194,68.66445,329.71,0.43,0.62,2026-01-05,0750,N20,VIIRS,n,2.0NRT,292.44,1.86,D
25.67931,68.92979,342.95,0.41,0.61,2026-01-05,0750,N20,VIIRS,n,2.0NRT,293.58,3.14,D
25.67942,68.92902,343.63,0.41,0.61,2026-01-05,0750,N20,VIIRS,n,2.0NRT,293.75,3.72,D
25.61581,68.66288,329.82,0.43,0.62,2026-01-05,0750,N20,VIIRS,n,2.0NRT,292.33,2.25,D
25.68282,68.72253,351.48,0.42,0.61,2026-01-05,0750,N20,VIIRS,n,2.0NRT,295.39,7.36,D
25.77913,69.08419,355.26,0.4,0.6,2026-01-05,0750,N20,VIIRS,n,2.0NRT,295.31,5.56,D
25.67249,68.62913,347.78,0.43,0.62,2026-01-05,0750,N20,VIIRS,n,2.0NRT,290.91,8.25,D
25.67151,68.62499,354.44,0.43,0.62,2026-01-05,0750,N20,VIIRS,n,2.0NRT,294.06,8.25,D
25.83675,69.10505,332.41,0.4,0.6,2026-01-05,0750,N20,VIIRS,n,2.0NRT,294.45,4.02,D
26.31421,68.90009,329.96,0.4,0.6,2026-01-05,0750,N20,VIIRS,n,2.0NRT,291.01,3.34,D
26.20599,68.287,367,0.44,0.62,2026-01-05,0750,N20,VIIRS,h,2.0NRT,292.52,7.81,D
26.2039,68.28957,336.31,0.44,0.62,2026-01-05,0750,N20,VIIRS,n,2.0NRT,289.71,5.26,D
26.20287,68.28533,332.8,0.44,0.62,2026-01-05,0750,N20,VIIRS,n,2.0NRT,291.37,5.48,D
26.32082,68.22013,329.5,0.44,0.62,2026-01-05,0750,N20,VIIRS,n,2.0NRT,289.01,2.4,D
26.52338,68.1228,332.9,0.44,0.62,2026-01-05,0750,N20,VIIRS,n,2.0NRT,289.53,3.11,D
26.59942,68.3165,328.53,0.43,0.62,2026-01-05,0750,N20,VIIRS,n,2.0NRT,288.86,1.97,D
27.25804,68.5561,334.19,0.4,0.6,2026-01-05,0750,N20,VIIRS,n,2.0NRT,286.33,4.47,D
27.2535,68.55549,345.98,0.4,0.6,2026-01-05,0750,N20,VIIRS,n,2.0NRT,287.65,4.66,D
27.38656,68.70963,340.45,0.39,0.59,2026-01-05,0750,N20,VIIRS,n,2.0NRT,289.4,2.78,D
28.05585,69.80566,326.58,0.32,0.55,2026-01-05,0750,N20,VIIRS,n,2.0NRT,285.28,2.09,D
28.18285,69.55652,335.57,0.33,0.55,2026-01-05,0750,N20,VIIRS,n,2.0NRT,289.01,3.92,D
28.26311,69.70197,326.43,0.32,0.55,2026-01-05,0750,N20,VIIRS,n,2.0NRT,289.06,3.05,D
28.2624,69.69878,343.91,0.32,0.55,2026-01-05,0750,N20,VIIRS,n,2.0NRT,291.2,3.05,D
28.54697,70.23577,344.53,0.59,0.53,2026-01-05,0750,N20,VIIRS,n,2.0NRT,289.7,12.9,D
28.90039,70.63725,340.98,0.55,0.51,2026-01-05,0750,N20,VIIRS,n,2.0NRT,288.07,6.61,D
28.89782,70.36977,327.15,0.57,0.52,2026-01-05,0750,N20,VIIRS,n,2.0NRT,286.55,8.78,D
29.22519,71.38348,333.69,0.49,0.49,2026-01-05,0750,N20,VIIRS,n,2.0NRT,288.75,2.67,D
29.70152,71.92461,333.8,0.45,0.47,2026-01-05,0750,N20,VIIRS,n,2.0NRT,286.71,2.97,D
27.38865,68.70596,345.7,0.39,0.59,2026-01-05,0750,N20,VIIRS,n,2.0NRT,291.5,5.45,D
24.37733,69.41938,332.5,0.41,0.61,2026-01-05,0750,N20,VIIRS,n,2.0NRT,302.15,2.53,D
24.81553,69.36843,336.64,0.4,0.6,2026-01-05,0750,N20,VIIRS,n,2.0NRT,296.24,4.8,D
24.8105,69.36796,350.21,0.4,0.6,2026-01-05,0750,N20,VIIRS,n,2.0NRT,298.34,4.86,D
24.5833,68.25591,330.29,0.48,0.64,2026-01-05,0750,N20,VIIRS,n,2.0NRT,293.78,3.45,D
24.58906,68.25428,336.68,0.48,0.64,2026-01-05,0750,N20,VIIRS,n,2.0NRT,293.49,5.26,D
24.58796,68.24971,329.68,0.48,0.65,2026-01-05,0750,N20,VIIRS,n,2.0NRT,293.21,4.84,D
25.05819,68.84399,367,0.43,0.62,2026-01-05,0750,N20,VIIRS,h,2.0NRT,296.69,8.62,D
25.42275,69.22068,367,0.4,0.6,2026-01-05,0750,N20,VIIRS,h,2.0NRT,300.05,11.04,D
25.42811,69.21918,367,0.4,0.6,2026-01-05,0750,N20,VIIRS,h,2.0NRT,293.45,11.04,D
30.44288,69.9018,351.02,0.56,0.52,2026-01-05,0752,N20,VIIRS,n,2.0NRT,294.03,31.97,D
32.65382,71.98536,325.35,0.39,0.44,2026-01-05,0752,N20,VIIRS,n,2.0NRT,288.19,1.37,D
33.07672,71.69331,343.94,0.4,0.44,2026-01-05,0752,N20,VIIRS,n,2.0NRT,287.91,4.92,D
33.08068,71.6922,347.52,0.4,0.44,2026-01-05,0752,N20,VIIRS,n,2.0NRT,286.73,4.92,D
33.29333,71.28323,326.99,0.41,0.45,2026-01-05,0752,N20,VIIRS,n,2.0NRT,288.62,2.33,D
25.64854,68.8023,339.54,0.69,0.75,2026-01-05,0930,N20,VIIRS,n,2.0NRT,291.41,8.61,D
25.01122,68.26596,342.17,0.63,0.72,2026-01-05,0930,N20,VIIRS,n,2.0NRT,293.31,6.92,D
25.57737,69.01396,331.36,0.71,0.75,2026-01-05,0930,N20,VIIRS,n,2.0NRT,292.58,3.83,D
25.59383,68.47533,350.32,0.66,0.73,2026-01-05,0930,N20,VIIRS,n,2.0NRT,291.21,8.84,D
25.59568,68.47333,350.69,0.66,0.73,2026-01-05,0930,N20,VIIRS,n,2.0NRT,290.73,7.99,D
25.64842,68.80048,343.99,0.69,0.75,2026-01-05,0930,N20,VIIRS,n,2.0NRT,292.44,6.4,D
26.23261,68.07715,330.88,0.63,0.72,2026-01-05,0930,N20,VIIRS,n,2.0NRT,288.08,4.24,D
26.34887,68.55221,333.41,0.68,0.74,2026-01-05,0930,N20,VIIRS,n,2.0NRT,287.05,6.55,D
26.34999,68.55233,328.25,0.68,0.74,2026-01-05,0930,N20,VIIRS,n,2.0NRT,286.88,5.2,D
26.34962,68.54543,328.33,0.68,0.74,2026-01-05,0930,N20,VIIRS,n,2.0NRT,288.05,5.2,D
33.78354,70.16817,307.57,0.54,0.68,2026-01-05,2014,N20,VIIRS,n,2.0NRT,272.53,11.74,N
32.2965,70.72894,296.89,0.48,0.65,2026-01-05,2014,N20,VIIRS,n,2.0NRT,280.45,0.92,N
32.29021,70.7338,300.55,0.48,0.65,2026-01-05,2014,N20,VIIRS,n,2.0NRT,280.81,0.92,N
32.29399,70.73604,301.4,0.48,0.65,2026-01-05,2014,N20,VIIRS,n,2.0NRT,280.42,1.09,N
33.7871,70.17267,340.89,0.54,0.68,2026-01-05,2014,N20,VIIRS,n,2.0NRT,276.12,9.83,N
33.78077,70.17379,355.96,0.54,0.68,2026-01-05,2014,N20,VIIRS,n,2.0NRT,279.18,9.83,N
33.781,70.16835,318.29,0.54,0.68,2026-01-05,2014,N20,VIIRS,n,2.0NRT,272.6,13.49,N
33.78329,70.17347,355.35,0.54,0.68,2026-01-05,2014,N20,VIIRS,n,2.0NRT,283.27,11.74,N
24.99476,66.95165,295.72,0.71,0.75,2026-01-05,2016,N20,VIIRS,n,2.0NRT,284.75,0.83,N
25.38976,68.57695,299.14,0.57,0.69,2026-01-05,2016,N20,VIIRS,n,2.0NRT,283.83,0.59,N
26.09632,68.87612,296.45,0.55,0.68,2026-01-05,2016,N20,VIIRS,n,2.0NRT,283.31,0.48,N
25.05419,67.48788,298.25,0.66,0.73,2026-01-05,2016,N20,VIIRS,n,2.0NRT,286.04,1.35,N
33.40745,71.93698,299.21,0.51,0.66,2026-01-05,2154,N20,VIIRS,n,2.0NRT,276,0.71,N
32.83096,71.59971,297.94,0.51,0.66,2026-01-05,2154,N20,VIIRS,n,2.0NRT,279.09,0.77,N
25.39113,68.58076,295.93,0.51,0.66,2026-01-05,2157,N20,VIIRS,n,2.0NRT,283.18,0.45,N
32.29476,70.72748,297.33,0.47,0.64,2026-01-05,2157,N20,VIIRS,n,2.0NRT,277.68,1.46,N
32.2923,70.73661,302.71,0.47,0.64,2026-01-05,2157,N20,VIIRS,n,2.0NRT,279.87,1.25,N
32.29441,70.73028,301.56,0.47,0.64,2026-01-05,2157,N20,VIIRS,n,2.0NRT,280.65,1.58,N
32.29205,70.73928,299.06,0.47,0.64,2026-01-05,2157,N20,VIIRS,n,2.0NRT,280.85,0.84,N
25.05324,67.49168,312.27,0.45,0.63,2026-01-05,2159,N20,VIIRS,n,2.0NRT,287.1,2.19,N
25.16045,67.7016,297.6,0.46,0.63,2026-01-05,2159,N20,VIIRS,n,2.0NRT,284.5,0.97,N
25.05222,67.49592,297.11,0.45,0.63,2026-01-05,2159,N20,VIIRS,n,2.0NRT,286.53,1.44,N
25.05168,67.48972,295.15,0.45,0.63,2026-01-05,2159,N20,VIIRS,n,2.0NRT,284.78,1.1,N
25.05068,67.49397,312.77,0.45,0.63,2026-01-05,2159,N20,VIIRS,n,2.0NRT,288.24,1.1,N
25.15924,66.78244,296.72,0.4,0.6,2026-01-05,2159,N20,VIIRS,n,2.0NRT,286.38,0.78,N
24.99171,66.95441,295.94,0.42,0.61,2026-01-05,2159,N20,VIIRS,n,2.0NRT,284.91,0.4,N
24.99189,66.92912,298.24,0.41,0.61,2026-01-05,2159,N20,VIIRS,n,2.0NRT,283.51,0.6,N
27.40721,68.66978,329.26,0.75,0.77,2026-01-06,0733,N20,VIIRS,n,2.0NRT,288.43,5.33,D
27.54288,69.00851,342.7,0.71,0.75,2026-01-06,0733,N20,VIIRS,n,2.0NRT,289.14,7.99,D
27.40618,68.66937,330.33,0.75,0.77,2026-01-06,0733,N20,VIIRS,n,2.0NRT,288.62,5.53,D
27.53725,69.00957,340.88,0.71,0.75,2026-01-06,0733,N20,VIIRS,n,2.0NRT,289.43,5.22,D
27.96619,69.38419,326.69,0.66,0.73,2026-01-06,0733,N20,VIIRS,n,2.0NRT,287.89,3.44,D
27.86301,69.17131,326,0.68,0.74,2026-01-06,0733,N20,VIIRS,n,2.0NRT,288.35,3.62,D
33.08381,73.71926,325.92,0.56,0.51,2026-01-06,0735,N20,VIIRS,n,2.0NRT,288.35,2.24,D
34.52409,73.61597,337.08,0.53,0.5,2026-01-06,0735,N20,VIIRS,n,2.0NRT,279.47,6.21,D
26.28357,68.56459,341.79,0.34,0.56,2026-01-06,0911,N20,VIIRS,n,2.0NRT,291.1,3.65,D
26.26248,68.15466,328,0.32,0.55,2026-01-06,0911,N20,VIIRS,n,2.0NRT,291.69,2.86,D
26.26218,68.15141,332.03,0.32,0.55,2026-01-06,0911,N20,VIIRS,n,2.0NRT,293.97,3.12,D
26.41861,68.25228,328.47,0.33,0.55,2026-01-06,0911,N20,VIIRS,n,2.0NRT,291.41,2.14,D
26.47665,68.17235,331.4,0.33,0.55,2026-01-06,0911,N20,VIIRS,n,2.0NRT,291.49,1.56,D
26.53171,68.3819,336.13,0.34,0.56,2026-01-06,0911,N20,VIIRS,n,2.0NRT,291.7,1.93,D
26.90721,68.41396,339.53,0.34,0.56,2026-01-06,0911,N20,VIIRS,n,2.0NRT,291.34,3.14,D
26.92929,68.02584,343.52,0.32,0.55,2026-01-06,0911,N20,VIIRS,n,2.0NRT,292.07,2.97,D
27.54066,69.00777,367,0.38,0.58,2026-01-06,0911,N20,VIIRS,h,2.0NRT,294.76,13.05,D
27.93396,69.55082,338.79,0.41,0.61,2026-01-06,0911,N20,VIIRS,n,2.0NRT,290.54,3.08,D
27.93344,69.17484,352.42,0.39,0.59,2026-01-06,0911,N20,VIIRS,n,2.0NRT,293.58,4.88,D
27.94957,69.16935,333.68,0.39,0.59,2026-01-06,0911,N20,VIIRS,n,2.0NRT,290.89,2.2,D
28.16719,69.62199,327.41,0.42,0.61,2026-01-06,0911,N20,VIIRS,n,2.0NRT,290.66,2.26,D
28.46319,69.92064,331.95,0.44,0.62,2026-01-06,0911,N20,VIIRS,n,2.0NRT,290.08,3.66,D
28.46415,69.91808,347.6,0.44,0.62,2026-01-06,0911,N20,VIIRS,n,2.0NRT,290.56,4.06,D
28.84947,70.25984,336.17,0.46,0.64,2026-01-06,0911,N20,VIIRS,n,2.0NRT,288.22,3.63,D
29.04241,70.45583,327.62,0.48,0.65,2026-01-06,0911,N20,VIIRS,n,2.0NRT,286.8,3.32,D
32.46005,72.16321,367,0.65,0.73,2026-01-06,0913,N20,VIIRS,h,2.0NRT,292.95,15.22,D
31.93087,73.00021,327.66,0.72,0.76,2026-01-06,0913,N20,VIIRS,n,2.0NRT,285.31,4.6,D
32.41273,73.3256,343.6,0.76,0.77,2026-01-06,0913,N20,VIIRS,n,2.0NRT,284.99,10.86,D
32.41624,73.32724,328.39,0.76,0.77,2026-01-06,0913,N20,VIIRS,n,2.0NRT,283.31,6.57,D
32.45591,72.16297,327.03,0.65,0.73,2026-01-06,0913,N20,VIIRS,n,2.0NRT,290.34,4.08,D
32.46259,72.16079,349.16,0.65,0.73,2026-01-06,0913,N20,VIIRS,n,2.0NRT,288.69,14.91,D
24.59616,69.45394,342.41,0.37,0.58,2026-01-06,0913,N20,VIIRS,n,2.0NRT,302.25,3.22,D
24.65239,68.16418,339.75,0.62,0.54,2026-01-06,0913,N20,VIIRS,n,2.0NRT,296.85,8.12,D
24.90791,68.18932,332.72,0.63,0.54,2026-01-06,0913,N20,VIIRS,n,2.0NRT,296.32,2.18,D
24.94045,68.42063,367,0.32,0.55,2026-01-06,0913,N20,VIIRS,h,2.0NRT,297.53,7.03,D
25.06252,68.92104,341.81,0.35,0.57,2026-01-06,0913,N20,VIIRS,n,2.0NRT,297.45,2.83,D
25.22784,68.98979,332.94,0.35,0.57,2026-01-06,0913,N20,VIIRS,n,2.0NRT,295.92,1.16,D
25.22789,68.98972,333.84,0.35,0.57,2026-01-06,0913,N20,VIIRS,n,2.0NRT,295.99,1.27,D
25.30795,69.23292,349.58,0.37,0.58,2026-01-06,0913,N20,VIIRS,n,2.0NRT,297.65,5.99,D
25.38677,68.58611,329.8,0.34,0.56,2026-01-06,0913,N20,VIIRS,n,2.0NRT,293.65,1.28,D
25.38932,68.58527,332.3,0.34,0.56,2026-01-06,0913,N20,VIIRS,n,2.0NRT,293.01,1.32,D
25.42995,68.81195,341.96,0.35,0.57,2026-01-06,0913,N20,VIIRS,n,2.0NRT,296.06,2.95,D
25.56954,68.54458,347.22,0.34,0.56,2026-01-06,0913,N20,VIIRS,n,2.0NRT,292.76,3.24,D
25.65416,69.01484,329.52,0.36,0.57,2026-01-06,0913,N20,VIIRS,n,2.0NRT,294.2,1.4,D
25.70502,68.749,329.49,0.35,0.56,2026-01-06,0913,N20,VIIRS,n,2.0NRT,293.53,3.26,D
25.7047,68.74553,334.04,0.35,0.56,2026-01-06,0913,N20,VIIRS,n,2.0NRT,295.6,3.38,D
26.19226,68.4399,367,0.34,0.56,2026-01-06,0913,N20,VIIRS,h,2.0NRT,292,8.66,D
32.72268,72.92226,299.29,0.33,0.55,2026-01-06,2135,N20,VIIRS,n,2.0NRT,278.8,0.73,N
33.27942,71.33832,296.07,0.52,0.5,2026-01-06,2135,N20,VIIRS,n,2.0NRT,276.04,0.57,N
